title,overview,release_date,runtime,genres,poster,vote_average,popularity,category
음치클리닉,"빈대떡집을 운영하는 엄마에게 물려받은 모태 음치, 게다가 여자도 남자도 아닌 애매한 음역대를 자랑하던 동주는 숨소리 마저 저질성대라는 놀림을 받고 지푸라기라도 잡는 심정으로 음치 클리닉을 찾는다. 돈 없고 시간도 없었던 동주는 체계적이고 과학적인 지도방식을 강조하는 Dr.목 음치 클리닉의 반값 특별할인에 눈이 멀어 여고생으로 변장, 속성반에 등록한다.  한편, 추레한 차림새와 냄새 나는 몸만 빼면 바로 가수로 데뷔해도 될 실력을 가진 완치율 100%의 스타강사 신홍은 그가 난생 처음 발견한 강력한 음치 말기 환자 동주의 등장으로 인생 최대의 위기에 처한다. 별의별 사연(?)을 가진 사람들이 모인 음치, 박치, 몸치들의 집합소인 Dr.목 음치 클리닉이지만 그 중에서도 최악의 성격 불량, 성대는 더 불량인 동주와 지옥의 특별훈련에 돌입한 신홍은, 사건사고 마를 날 없는 멘붕 직전의 나날들을 맞이하게 되는데…  11월, 목놓아 웃겨드립니다~!",2012-11-29,124,"로맨스, 드라마, 코미디",https://image.tmdb.org/t/p/w500/kGNpmJD7Hap2zzSXltrG2pL2n8T.jpg,6.4,1.2342,MOVIE
의뢰인,"피로 물든 침대, 사라진 시체, 그리고 살인 혐의.. 재판이 끝나기 전까진 누구도 믿을 수 없다!  시체 없는 살인사건, 그러나 명백한 정황으로 붙잡힌 용의자는 피살자의 남편. 여기에 투입된 변호사와 검사의 치열한 공방과 배심원을 놓고 벌이는 그들의 최후 반론. 어떤 결말도 예상할 수 없는 치열한 법정 대결, 이제 당신을 배심원으로 초대한다!",2011-09-29,123,"드라마, 스릴러",https://image.tmdb.org/t/p/w500/YQ5WrklhsUwh8YBoK3Q3IQQs2f.jpg,6.9,1.5511,MOVIE
의형제,"작전 실패의 책임을 지고 한규는 국정원에서 파면당하고, 남파 공작원 지원은 배신자로 낙인 찍혀 북에서 버림받는다.  6년 후, 우연히 마주친 두 사람은 서로의 신분을 속이고 각자의 목적을 위해 함께 하게 된다. 그러나 시간이 지날수록 친구로서 남자로서 서로를 이해하기 시작한다. 그러던 어느 날, 지원에게 6년 전 그날처럼 북으로부터 지령이 내려오게 되고  한규와 지원은 인생을 건 마지막 선택을 하게 된다.",2010-02-04,116,"스릴러, 액션, 드라마",https://image.tmdb.org/t/p/w500/mgHYCmfmFnnKCbrR42hZTNbeq4n.jpg,6.436,1.845,MOVIE
이것이 법이다,"가슴에 타롯 한 장이 꽂인 채 잔인하게 살해당한 시체가 발견된다. 피해자는 강간살해 용의자로 지명되었지만 법정에서 증거 불충분으로 무죄 판결을 받은 바 있는 막강한 재력가의 아들. 곧이어 살해 장면은 살인범이 개설한 것으로 보이는 인터넷 홈페이지를 통해 방송되어지기에 이른다. 현실의 법으로 제제가 불가능한 사회의 쓰레기들을 자신의 법으로 처단하겠다는 연쇄살인범은 자신의 정당성을 인터넷 홈페이지를 통해 알리고 살인은 계속될 것이라는 경고성 글을 남긴다. 이 문제의 홈페이지는 폭발적인 조회수를 기록하는 기현상을 보이고, 이 지능적인 연쇄살인범에 속수무책으로 당하던 경찰은 자구책으로 봉 형사(임원희 분), 하 형사(장항선 분)가 소속된 강력반과 표형사(김민종 분), 강형사(신은경 분)의 특수부를 중심으로 특별수사반을 구성, 수장으로는 노련한 형사 김 반장(주현 분)을 임명한다.  사건을 해결하기 위해 구성된 특별수사반은 강력반과 특수부의 만남부터 삐걱거린다. 말보다는 주먹이 먼저인 다혈질 성격의 봉 형사와 냉철하고 엘리트적 사고 방식을 지닌 표형사는 서로의 수사 스타일 자체가 마음에 들지 않지만 어쩔 수 없이 사건을 함께 풀어 나가야 하는 상황. 봉형사는 표형사를 비롯한 특수부가 영 내키지 않지만 섹시하고 시원시원한 강형사(신은경 분)에 대한 애정만큼은 각별하다. 사사건건 부딪히며, 두 형사는 조금씩 연쇄살인범에게 접근해 가지만 지능적인 범인은 좀처럼 모습을 드러내지 않는다. 소재를 파악하고 출동할 때 마다 유유히 그 장소를 빠져나가는 범인. 여기에 특별수사반 사무실에 도청장치가 발견되면서 내부에 공범이 있다는 의문이 제기되고 강력반과 특수부의 갈등 속에 사건은 더욱 미궁으로 빠져가게 되는데.",2001-12-21,115,"액션, 범죄",https://image.tmdb.org/t/p/w500/k6PzpSljGZFTdi28ONymFdDVtGu.jpg,5.6,1.3846,MOVIE
이별의 목적,오랜 연인 ‘은찬’에게 갑작스런 이별을 통보 받은 ‘나린’. 쉽사리 이별을 받아들일 수 없었던 ‘나린’은 한 달 간의 유예기간을 두고 ‘은찬’의 마음을 되돌리고자 한다. 하지만 ‘나린’은 ‘사랑의 역사’ 앨범 제작 프로젝트에 뛰어들면서 누구보다 ‘이별’에 대해 고민해야하는 위치에 놓이게 되는데…,2018-09-10,96,"드라마, 로맨스",https://image.tmdb.org/t/p/w500/cwrvYnKtab7RhePaxyYAAnTfPoS.jpg,4.5,1.0362,MOVIE
이쁜 것들이 되어라,"49등의 성적표를 받아 온 13세 정도는 엄마에게 두들겨 맞기 일쑤다. 자식의 교육에 있어 오히려 제도권 교육이 신통치 않다고 여긴 정도의 엄마는, 급기야 정도의 중학교 자퇴를 감행하게 되고, 이 후 엄청난 과외를 통해 정도의 성적향상에 억척스럽게 집착하기 시작한다. 그렇게 정도는 검정고시들을 패스하고, 결국 서울대- 그것도 법대에 합격하게 된다. 정도가 꿈이라고만 생각했던, 서울대 법대에 들어간 그 해. 정도의 엄마는 뭔가를 다 이룬 듯 홀연히 세상을 떠나시게 되고, 이 후 사법고시를 10년째 패스 하지 못한 채, 틈틈이 입시생 과외 알바 따위를 하며 지긋지긋한 고시생 생활을 근근이 이어나가게 되는 정도. 혼기가 찬 정도는 현재, 부잣집 딸 진경이와 교제하고 있다. 그녀와의 결혼에 있어서의 필수조건은 사시 패스만이 유일한 길임을 이미 너무나 잘 알고 있는 정도. 하지만 마음처럼 사시공부에만 전념할 수도 없는 궁핍한 상황에 엎친 데 덮친 격으로 곧 있으면 폐암으로 돌아가실 아버지 재웅의 병원비를 감당하기 위해서는 정들었던 고향집마저 팔아야 할 지경이다. 언제나 능글맞고 뻔뻔하게 외도의 삶을 살아온 아버지가 못마땅하기만 한 정도에게 그는 이제 언제나 눈엣가시 같은 존재로만 느껴진다.  그런 정도 앞에 재웅의 옛 예인이었던 은경의 딸. 경희가 찾아 온다.",2014-04-17,99,"드라마, 코미디, 가족, 로맨스",https://image.tmdb.org/t/p/w500/qH6tfjdxKYa73pt46XNglq2jlz3.jpg,0,0.7344,MOVIE
이상한 나라의 수학자,학문의 자유를 갈망하며 탈북한 천재 수학자 이학성. 그는 자신의 신분과 사연을 숨긴 채 상위 1%의 영재들이 모인 자사고의 경비원으로 살아간다. 차갑고 무뚝뚝한 표정으로 학생들의 기피 대상 1호인 이학성은 어느 날 자신의 정체를 알게 된 뒤 수학을 가르쳐 달라 조르는  수학을 포기한 고등학생 한지우를 만난다. 정답만을 찾는 세상에서 방황하던 한지우에게 올바른 풀이 과정을 찾아나가는 법을 가르치며 이학성 역시 뜻하지 않은 삶의 전환점을 맞게 된다.,2022-03-18,117,드라마,https://image.tmdb.org/t/p/w500/xiRoo0w89hDAFMnMFaIQMaHnbBJ.jpg,8,1.7344,MOVIE
이웃사람,"죽은 소녀도,  살인마도,  그를 막는 사람들도 모두  202호 소녀의 죽음, 그리고 열흘 간격으로 발생하는 연쇄살인사건  범인의 실마리는 잡히지 않고, 강산맨션의 이웃사람들은 공포에 떤다.  그러던 중 이웃사람들은 수십 만원대의 수도세, 사건발생일마다 배달시키는 피자,  사체가 담긴 가방과 똑 같은 가방을 사 간 102호 남자를 의심하기 시작한다.  그리고 살인마 또한 이웃사람들을 눈치채기 시작하고, 두 번째 소녀의 죽음을 막기 위한  마지막 대결이 시작되는데…",2012-08-22,110,"스릴러, 미스터리",https://image.tmdb.org/t/p/w500/61gv4CM3dQdSp6XMkW5NfcsYEl2.jpg,7.3,2.8126,MOVIE
이웃사촌,백수가장 좌천위기 도청팀장 대권은 팀원들과 함께 해외에서 입국하자마자 자택 격리된 정치인 가족을 24시간 감시하라는 미션을 받는다. 이웃집으로 위장 이사온 도청팀원들은 라디오 사연 신청부터 한밤중에 나는 부스럭 소리까지 수상한 가족들의 모든 소리와 행동을 감시하면서 새로운 비밀들을 하나씩 발견하게 되는데…,2020-11-25,130,"드라마, 코미디",https://image.tmdb.org/t/p/w500/kxpDRY5qVP2JSP98Xqi2WKPWjm3.jpg,7.5,1.6741,MOVIE
이웃집 스타,"나야 나! 톱스타 한스타 한혜미. 손가락만 까딱~해도 이슈가 되는 스캔들메이커 한혜미.  떠오르는 아이돌 스타 갓지훈과 또 다시 핑크빛 열애설로 화제의 중심에 오르다! 가만 안 둬! 내가 바로 한스타 악플러 한소은. 톱스타이자 엄마 한혜미와 한 집인 듯 한 집 아닌 이웃살이를 하고 있는 여중생. 감히 우리 오빠 갓지훈과 열애설이 난 철없는 엄마 전담 악플러로 변신하다! 들키면 큰일 날 비밀 동거 사이! 열애설로 한스타와 소은의 신경전이 계속되는 가운데, 사람들의 관심은 점점 밝혀져서는 안될 두 사람의 비밀 이웃살이에 대한 의심으로 변하게 된다. 두 지붕, 한 가족, 모녀 사이인 한스타와 소은은 함께 이 위기를 헤쳐나갈 수 있을까?",2017-09-21,98,코미디,https://image.tmdb.org/t/p/w500/cwrjPlEkGmtzX6jFfugdRGNI9ep.jpg,6.8,1.0921,MOVIE
이장과 군수,"평화롭고 한적한 충청도 산골마을 강덕군 산촌 2리. 마을 단합대회를 열던 날, 마을 이장의 갑작스러운 죽음으로 인해 산촌 2리는 새로운 이장을 뽑게 된다. 이번엔 젊은 놈으로 이장을 시키라는 마을 최고어른의 말씀에 의해 자신의 의지와는 상관없이 단독후보로 나서게 된 산촌 2리 대표 노총각 조춘삼(차승원 분)은 얼떨결에 초고속, 최연소 이장으로 전격 선출된다.  평소 동네 노인네들과 함께 고스톱치기를 일삼고 치매에 걸린 아버지를 부양하던 평범한 시골 노총각 춘삼은 갑작스러운 이장 감투가 부담스럽기만 하다. 그러던 어느 날 춘삼은 어린 시절, 자기 밑에서 꼬봉 노릇이나 하던 노대규(유해진 분)가 군수에 출마한다는 소식을 접하게 되고, 묘한 경쟁심과 시기심에 사로잡힌다. 결국 대규가 최연소 군수가 되고 이들은 과거의 만년 반장과 부반장에서 이장과 군수라는 뒤바뀐 위치로 재회한다.  산촌2리를 휘어잡던 얼짱, 몸짱에 반장출신의 현직 이장 춘삼과 어린시절 춘삼에게 치인 아픈 기억 때문에 더 생색을 내는 군수 대규는, 한때 잘 나갔던 과거에 대한 자존심을 내세우는 춘삼의 주도 면밀한 딴지걸기로 사사건건 충돌하게 되는데… 사사건건 시비에 오나가나 딴지! 초코파이로 시작된 이들의 머쉬멜로우만큼 질긴 인연은 과연 어떻게 정리될 것인가!!!",2007-03-28,113,코미디,https://image.tmdb.org/t/p/w500/ng9Kx3U14htaucXSPOOxOMl7o4O.jpg,6.7,1.3506,MOVIE
이타미 준의 바다,"“안녕하세요. 이타미 준 입니다. 한국말이 서툴러서 미안합니다.” 일본에서 태어난 한국인 건축가 이타미 준(본명 유동룡). 사람을 위한 따뜻한 건축을 하고자 평생을 노력했던 그가 남긴 건축을 통해 그의 삶을 따라가 본다. 그 장소와 사람들을 위해 존재하는 시간의 건축 그리고 한국과 일본, 시미즈와 제주 사이에서 자신만의 길을 걸었던 한 건축가의 이야기.",2019-08-15,112,다큐멘터리,https://image.tmdb.org/t/p/w500/6x8fwzOnxqG8QI1YBxC5s1RY6xV.jpg,0,1.2986,MOVIE
인간중독,"베트남전이 막바지로 치달아가던 1969년, 엄격한 위계질서와 상하관계로 지배되는 군관사. 모두의 신임을 받으며 승승장구 중인 교육대장 김진평과 남편을 장군으로 만들려는 야망을 가진 진평의 아내 이숙진. 어느 날, 김진평의 부하로 충성을 맹세하는 경우진과 그의 아내 종가흔이 이사를 온다. 진평은 우진의 아내 가흔에게 첫 만남부터 강렬한 떨림을 느끼는데…",2014-05-14,132,"드라마, 로맨스",https://image.tmdb.org/t/p/w500/fYrFH2WlCEUNuR85JturV77uOBU.jpg,6.7,15.7382,MOVIE
인랑,"남북한 정부가 통일준비 5개년 계획을 선포한 후, 강대국의 경제 제재가 이어지고,  민생이 악화되는 등 지옥 같은 시간이 이어지고 있는 혼돈의 2029년. 자원은 고갈되고 빈곤층이 늘어나면서 도시가 황폐해지자, 통일에 반대하는 반정부 무장테러단체 섹트가 등장한다. 섹트를 진압하기 위해 설립된 대통령 직속의 새로운 경찰조직 특기대는 정국의 주도권을 장악하고, 이에 입지가 줄어든 정보기관공안부는 특기대를 말살할 음모를 꾸민다. 절대 권력기관 간의 피비린내 나는 암투 사이, 특기대 내 비밀조직 인랑에 대한 소문이 떠도는데...",2018-07-25,139,"SF, 액션, 스릴러, 드라마",https://image.tmdb.org/t/p/w500/9kAjGEOLWF1FXZy5DgghdoCD4OO.jpg,6.277,4.3121,MOVIE
인사동 스캔들,"400년전 사라졌던 한 그림의 복원 프로젝트가 전국민의 관심 속에 세상에 공개된다. 복원에 성공한다면 한국 최고가로 경매될 것이 틀림없을 안견의 '벽안도'. 그 그림을 손에 넣은 미술계의 큰 손 갤러리 '비문'의 배태진 회장은 신의 손을 가졌다는 복원 전문가 이강준을 스카우트하고 400억짜리 벽안도 살리기 작업에 나선다. 그러나 귀신 같은 손놀림으로 무엇이든 베껴내는 이강준과 원하는 그림이면 사기든, 살인이든 어떤 방법을 동원해서라도 자신의 손에 넣고 마는 배태진의 마음속에는 서로 다른 속셈이 존재하는데...",2009-04-29,109,"범죄, 스릴러",https://image.tmdb.org/t/p/w500/15FBuIy5dMlLIFKA9R614qpwl4x.jpg,5.8,1.2184,MOVIE
인생은 아름다워,무뚝뚝한 남편 진봉과 무심한 아들딸을 위해 헌신하며 살아온 세연은 어느 날 자신에게 시간이 얼마 남지 않았다는 것을 알게 된다. 한치 앞도 알 수 없는 인생에 서글퍼진 세연은 마지막 생일 선물로 문득 떠오른 자신의 첫사랑을 찾아달라는 황당한 요구를 한다. 막무가내로 우기는 아내의 고집에 어쩔 수 없이 여행길에 따라나선 진봉은 아무런 단서도 없이 이름 석자만 가지고 무작정 전국 방방곡곡을 누빈다. 시도 때도 없이 티격태격 다투던 두 사람은 가는 곳곳마다 자신들의 찬란했던 지난날 소중한 기억을 하나 둘 떠올리는데...,2022-09-28,122,"음악, 드라마, 로맨스",https://image.tmdb.org/t/p/w500/pZG6SMsRij6MHeRa9wjUAxneDei.jpg,6.9,4.0421,MOVIE
인어공주,"나영은 때밀이로 맹활약 중인 억척 엄마와 착해서 더 답답한 아빠와의 생활이 지긋지긋하다. 안그래도 '엄마, 아빠'라는 존재가 불만스럽기만 한 이 상황에 아빠는 갑자기 집을 나가버리고, 할 수 없이 아빠를 찾아 엄마, 아빠의 고향인 섬마을로 간 나영. 하지만 그 곳에서 꿈에도 생각지 못했던 사람을 만나게 되는데...",2004-06-30,110,"로맨스, 판타지",https://image.tmdb.org/t/p/w500/hGYOX3PH8xIBa2NohOWDJVTf37i.jpg,6.667,0.9478,MOVIE
인질의 극,"은행에 들어가 싸구려 빗을 팔던 잡상인 이영배는 은행 강도로 돌변한다. 곧이어 은행 안에선 인질극이 벌어지게 되는데, 인질범은 이영배가 아닌 은행 직원인 김순태 과장.이영배의 협박으로 졸지에 인질범 역할을 맡게 된 은행직원 김순태는 평범한 샐러리맨이자 30대 후반의 가장이다. 그는 총을 손에 쥐고 어정쩡히 낯설어 하다가 감정의 폭주를 일으키게 된다.",2017-07-15,115,"드라마, 스릴러",https://image.tmdb.org/t/p/w500/A7NVAEEXzmdLRqj6tMjZRIEdguO.jpg,6,0.415,MOVIE
인천상륙작전,"1950년 6월 25일 북한의 기습 남침으로 불과 사흘 만에 서울 함락, 한 달 만에 낙동강 지역을 제외한 한반도 전 지역을 빼앗기게 된 대한민국. 국제연합군 최고사령관 더글라스 맥아더는 모두의 반대 속 인천상륙작전을 계획한다. 불가능에 가까운 작전. 이를 가능케 하는 것은 단 하나, 인천으로 가는 길이 확보되어야 하는 것뿐이다. 맥아더의 지시로 대북 첩보작전 ‘X-RAY’에 투입된 해군 첩보부대 대위 장학수는 북한군으로 위장 잠입해 인천 내 동태를 살피며 정보를 수집하기 시작한다. 하지만 인천 방어사령관 림계진에 의해 정체가 발각되는 위기에 놓인 가운데 장학수와 그의 부대원들은 전세를 바꿀 단 한번의 기회, 단 하루의 작전을 위해 인천상륙 함대를 유도하는 위험천만한 임무에 나서는데...",2016-07-27,110,"역사, 드라마, 전쟁, 액션",https://image.tmdb.org/t/p/w500/h44Sm0A0M0KdI4aQnrbBVypeAad.jpg,5.814,3.495,MOVIE
임금님의 사건수첩,"모든 사건은 직접 파헤쳐야 직성이 풀리는 총명한 왕 예종. 그를 보좌하기 위해 학식, 가문, 외모(?)는 물론 한 번 본 것은 절대 잊지 않는 비상한 재주까지 겸비한 신입사관 이서가 임명된다. 하지만 의욕과 달리 어리바리한 행동을 일삼던 이서는 예종의 따가운 눈총을 한 몸에 받으며 고된 궁궐 생활을 시작한다. 때마침 한양에 괴이한 소문이 돌기 시작하고, 예종은 모든 소문과 사건이 심상치 않음을 직감한다. 예종과 이서는 모든 과학적 지식과 견문을 총동원, 괴소문의 실체를 파헤치기 위해 나서는데…",2017-04-26,114,"모험, 액션, 코미디",https://image.tmdb.org/t/p/w500/fqsSktsoknoogAeAS3Mv3mNCiOG.jpg,6.8,1.2053,MOVIE
자전차왕 엄복동,"일제강점기, 일본에서는 조선의 민족의식을 꺾고 그들의 지배력을 과시하기 위해 전조선자전차대회를 개최한다. 하지만 일본 최고의 선수들을 제치고 조선인 최초로 우승을 차지한 엄복동의 등장으로 일본의 계략은 실패로 돌아가고, 계속되는 무패행진으로 ‘민족 영웅’으로 떠오른 그의 존재에 조선 전역은 들끓기 시작한다. 때맞춰 애국단의 활약까지 거세지자 위기감을 느낀 일본은 엄복동의 우승을 막고 조선인들의 사기를 꺾기 위해 최후의 자전차 대회를 개최하는데...",2019-02-27,118,드라마,https://image.tmdb.org/t/p/w500/zFLAZe7W95FBtmt19mTYzMSp4Ep.jpg,6.7,1.2897,MOVIE
작업의 정석,"작업계의 대표선수 민준과 지원이 만났다. 선수는 선수를 알아보는 법! 작업계의 고수로 소문난 이들에게 민준과 지원은 결코 호락호락한 상대가 아니다. 보통 남녀에게 하는 방법으로 슬쩍 서로를 떠보는 우리의 작업남녀! 하지만 이들에게 평범한 작업버전이 통할 리 없다. 드디어, 그 동안 갈고 닦은 비장의 작업기술을 실전 테스트해볼 상대를 만난 민준과 지원의 작업대결은 슬슬 달아오르기 시작한다.  드디어 적수를 만났다를 외치며 쾌재를 불렀던 두 사람. 치밀한 물 밑 작업을 거쳐 본격 작업 대결에 들어간 민준과 지원이건만, 백발백중 먹혔던 그들의 작업은 자꾸만 삑사리를 친다. 절대지존으로써 작업 내공은 무너질대로 무너지고 최고의 작업 선수라는 자부심마저 흔들리기 시작할 때! 자신만만 지원의 화려한 작업 노하우도, 여유만만 민준의 노련한 작업 테크닉도, 자연스러운 마음의 움직임을 당해낼 비법은 없음을 어렴풋이 깨달아가기 시작한다.  하지만, 진정한 프로는 승부를 보기 전까진 경기를 멈추지 않는 법. 작업의 진검승부를 펼치는 마지막 승자는 누가 될 것인가? 그리고 수많은 작업에서 살아남은 자에게만 주어지는 로맨스의 달콤함을 그들도 누릴 수 있는 걸까?",2005-12-21,100,"로맨스, 코미디",https://image.tmdb.org/t/p/w500/6Uh7FIgyzBvcM3G9m9TIMMEmmdi.jpg,5.9,1.3535,MOVIE
잡아야 산다,잘나가는 CEO 쌍칼 승주와 강력계 허탕 형사 정택. 20년 지기 친구는 개뿔! 서로 으르렁 거리기만 하던 두 사람이 웬일로 의기투합했다. 개념 따위는 시원하게 말아드신 고딩 4인방에게 퍽치기 당해 지갑과 핸드폰까지 몽땅 털린 승주. 건수 하나 잡을까 얼떨결에 끼어들었다가 띠동갑도 넘는 고딩들에게 총까지 뺏긴 정택. 목숨같은 물건까지 털리고 개망신 제대로 당한 형님들과 달밤에 형님들 똥개 훈련시키는 고딩 4인방의 예측 불허 추격전이 펼쳐지는데...,2016-01-07,96,"액션, 코미디",https://image.tmdb.org/t/p/w500/sLKNrWnFIfdOioFp5H5w2wESAv6.jpg,6.2,0.8183,MOVIE
장례식의 멤버,"희준의 장례식장에 한 가족이 모인다. 아버지, 딸 이렇게 두 사람은 각각 희준과의 추억이 있다. 아버지는 희준의 어머니가 운영하는 떡볶이 포장마차에서 처음으로 만났다. 희준은 그와의 이상한 만남을 소설로 쓴다. 어머니는 학교의 국어선생님으로 만났다. 희준은 그녀에게 자신이 쓰고 있는 소설을 보여준다. 딸과는 친구로 만났다. 두 사람은 서로의 관심사를 나누는 친구로 지낸다.",2008-10-04,98,"미스터리, 드라마",https://image.tmdb.org/t/p/w500/lqSl6mlV9gZg9gL6JFoZsNWfVrJ.jpg,6.8,0.9914,MOVIE
장사리: 잊혀진 영웅들,"인천상륙작전 D-1, 이명준 대위가 이끄는 유격대와 전투 경험이 없는 학도병들을 태운 문산호는 인천상륙작전의 양동작전인 장사상륙작전을 위해 장사리로 향한다. 평균나이 17세, 훈련기간 단 2주에 불과했던 772명 학도병들이 악천후 속에서 소나기처럼 쏟아지는 총알을 맞으며 상륙을 시도하는데…",2019-09-25,104,"드라마, 역사, 전쟁",https://image.tmdb.org/t/p/w500/qAUUabPHHxELQpkF7r5bQK776PS.jpg,6.711,2.6059,MOVIE
장산범,"도시를 떠나 장산으로 이사 온 희연은  무언가에 겁을 먹고 혼자 숲 속에 숨어있는 여자애를 만난다. 희연은 소녀를 집으로 데려오지만, 남편은 딸 준희의 목소리를 흉내 내는 이 소녀를 수상하게 여긴다. 소녀가 찾아온 뒤 하나 둘씩 실종되는 사람들  사라진 시어머니와 남편… 그리고 들려오는 그것의 목소리. 누군가 우리 가족의 목소리를 흉내 내고 있다!",2017-08-17,100,"공포, 스릴러",https://image.tmdb.org/t/p/w500/uikIlnqa3LncwISe3136b7lJ28J.jpg,6.325,2.0342,MOVIE
장수상회,"온 동네가 바라는 첫사랑이 시작된다!  틈만 나면 버럭,  융통성이라곤 전혀 없는 까칠한 노신사 `성칠`.  장수마트를 지켜온 오랜 모범 직원인 그는 해병대 출신이라는 자부심은 넘쳐도 배려심, 다정함 따윈 잊은 지 오래다.  그런 성칠의 앞집으로 이사 온 고운 외모의 ‘금님’.  퉁명스러운 공세에도 언제나 환한 미소를 보여주는 소녀 같은 그녀의 모습에 성칠은 당혹스러워 하고, 그런 그에게 갑작스레 금님은 저녁을 먹자고 제안한다.  무심한 척 했지만 떨리는 마음을 감출 수 없는 성칠!  장수마트 사장 ‘장수’는 비밀리에 성칠에게 첫 데이트를 위한 노하우를 전수하고 성칠과 금님의 만남은 온 동네 사람들은 물론 금님의 딸 ‘민정’까지 알게 된다.  모두의 응원에 힘입어 첫 데이트를 무사히 마친 성칠은 어색하고 서툴지만, 금님과의 설레는 만남을 이어간다.  그러던 어느 날,  성칠이 금님과의 중요한 약속을 잊어 버리는 일이 발생하고 뒤늦게 약속 장소에서 금님을 애타게 찾던 성칠은 자신만 몰랐던 그녀의 비밀을 알게 되는데…  인생 가장 빛나는 순간 시작된 러브스토리  마지막 사랑의 비밀이 밝혀진다!",2015-04-09,112,"코미디, 로맨스",https://image.tmdb.org/t/p/w500/vwqELvAdo9NVtu3W0kFCMu6bGXb.jpg,7.9,1.2219,MOVIE
"장화, 홍련","인적이 드문 시골, 이름 모를 들꽃들이 소담하게 피어 있는 신작로 끝에 일본식 목재 가옥이 홀로 서 있다. 낮이면 피아노 소리가 들려 올 듯 아름다운 그 집은 그러나,어둠이 내리면 귀기 서린 음산함을 뿜기 시작한다. 예사롭지 않은 기운이 서려 있는 이 집에서 어른도 아이도 아닌 아름다운 두자매. 수미.수연이, 아름답지만 신경이 예민한 새엄마와 함께 살게 된 그날. 그 가족의 괴담이 시작된다.",2003-06-13,115,"드라마, 공포, 미스터리",https://image.tmdb.org/t/p/w500/xsbh58JyVh7jTuSgFRiHMjVfiVy.jpg,7.105,6.3368,MOVIE
재심,"대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",2017-02-15,119,"드라마, 범죄",https://image.tmdb.org/t/p/w500/93656a8bNudLNGkfc8N2LKhSxIW.jpg,6.885,1.3465,MOVIE
재회,"어느 겨울날, 대학 시절 캠퍼스 커플이었던 남자와 여자는 25년 만에 인천공항에서 우연히 다시 만난다. 두 사람은 일주일 후 다시 만나 서로에게 애틋한 감정이 있음을 확인하고 설렘과 혼란스러움을 동시에 느낀다.",2017-10-13,89,"로맨스, 드라마",https://image.tmdb.org/t/p/w500/saF3iskuWY5xJUSOhoZ3j4iuHXd.jpg,0,0.7281,MOVIE
저 산 너머,"김수환 추기경의 어린 시절 이야기. 1928년 일제강점기, 세상에서 가장 사랑하는 엄마와 아픈 아버지를 위해 신부보다 인삼장수가 되고 싶은 7살 소년 순한은 자신의 마음밭에 심어진 믿음의 씨앗을 키워가며 저 산 너머에 있을 고향을 찾아간다.",2020-04-30,111,드라마,https://image.tmdb.org/t/p/w500/qQ0rEQUxeab0jIkSqoLKWHNTWv5.jpg,6,0.9541,MOVIE
적과의 동침,"때는 한국전쟁, 온 나라가 난리통이지만 라디오도 잘 나오지 않는 석정리는 평화롭기만 하다. 구장댁의 당찬 손녀딸 설희의 혼사 준비로 분주한 동네 사람들 앞에 유학파 엘리트 장교 정웅이 이끄는 인민군 부대가 나타난다.  초반 인민군의 마을 접수는 순조로워 보인다. 이들을 열렬히 환영하는 재춘과 두 팔 걷어붙이고 그들을 도와주는 백씨, 조용하고 인자한 성품의 구장 등 정 많은 마을 사람들 덕분에 점점 무장해제되는 인민군. 그러나 이는 모두 마을의 안전사수를 위한 주민들의 신속하고 빈틈없는 로비작전이었는데...  적과 동지가 뒤죽박죽 된 석정리 그러나 전세가 불리해지자 인민군 상부에서는 비밀작전을 명령하는데…",2011-04-27,135,"드라마, 전쟁",https://image.tmdb.org/t/p/w500/fdtdtZ3d2madNRTbxkvvmB59QNt.jpg,7,1.1331,MOVIE
